HEF Einfamilienhaushalt Klasse 5 Bayern
Auspraegung	A	B	C	D	mH	bH	mW	bW
HEF05	0	0	0	0	0	0	0	0
HEF34	1.3819663	-37.4124155	6.1723179	0.0396284	-0.0672159	1.1167138	-0.0019982	0.1355070
HEF33	1.6209544	-37.1833141	5.6727847	0.0716431	-0.0495700	0.8401015	-0.0022090	0.1074468
HEF02	0	0	0	0	0	0	0	0
HEF01	0	0	0	0	0	0	0	0
WTfakt	Mo	Di	Mi	Do	Fr	Sa	So
_	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Stundenverteilung in %
StuetzT	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
22.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
27.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
Sonntag
-17.5	2.99	2.96	2.94	3.04	3.55	5.45	5.49	4.59	4.59	4.47	4.23	4.36	4.27	4.23	4.19	4.30	4.36	4.58	4.53	4.63	4.55	4.32	4.17	3.21
-12.5	2.98	2.94	2.92	3.02	3.55	5.43	5.25	4.62	4.61	4.49	4.25	4.38	4.29	4.24	4.21	4.32	4.38	4.60	4.57	4.66	4.58	4.34	4.18	3.19
-7.5	2.91	2.88	2.85	2.96	3.52	5.52	5.27	4.65	4.63	4.51	4.26	4.39	4.30	4.24	4.21	4.32	4.39	4.62	4.58	4.69	4.61	4.35	4.19	3.15
-2.5	2.58	2.66	2.70	2.91	3.51	5.10	5.05	4.78	4.87	4.79	4.64	4.52	4.48	4.38	4.37	4.41	4.59	4.73	4.79	4.76	4.61	4.23	3.77	2.77
2.5	2.35	2.50	2.54	2.74	3.39	5.06	5.04	4.90	4.85	4.75	4.62	4.46	4.42	4.41	4.43	4.47	4.66	4.82	4.92	4.91	4.80	4.39	3.79	2.78
7.5	2.25	2.47	2.35	2.58	3.46	5.14	5.24	5.07	4.94	4.67	4.50	4.34	4.26	4.20	4.20	4.32	4.55	4.78	4.99	5.13	5.09	4.65	3.93	2.89
12.5	2.21	2.15	2.08	2.31	3.43	5.26	6.05	5.50	5.21	4.87	4.63	4.39	4.29	4.16	4.01	4.04	4.15	4.36	4.70	5.05	5.18	4.96	4.09	2.92
17.5	2.22	2.20	2.07	2.23	3.70	5.50	6.02	5.70	5.17	5.07	4.74	4.52	4.49	4.09	4.04	3.85	3.91	4.10	4.44	4.74	5.00	4.94	4.19	3.07
22.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
27.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
GHD	Summenlastprofil Gewerb, Handel, Dienstleistung
Auspraegung	A	B	C	D
GHD05	0	0	0	0	0	0	0	0
GHD34	1.2569600	-36.6078453	7.3211870	0.0776960	-0.0696826	1.1379702	-0.0008522	0.1921068
GHD33	1.3010623	-35.6816144	6.6857976	0.1409267	-0.0473428	0.8141691	-0.0010601	0.1325092
GHD02	0	0	0	0	0	0	0	0
GHD01	0	0	0	0	0	0	0	0
WTfakt	Mo	Di	Mi	Do	Fr	Sa	So
_	1.0300	1.0300	1.0200	1.0300	1.0100	0.9300	0.9500
Stundenverteilung in %
StuetzT	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
Montag
-17.5	3.16	3.29	3.44	3.73	3.74	4.38	5.46	5.28	5.33	4.94	4.62	4.52	4.31	4.26	4.30	4.34	4.31	4.27	3.97	3.82	3.72	3.66	3.67	3.48
-12.5	3.29	3.39	3.42	3.70	3.72	4.36	5.17	5.31	5.24	4.91	4.61	4.50	4.28	4.20	4.17	4.23	4.18	4.20	4.08	4.02	3.92	3.91	3.73	3.46
-7.5	3.23	3.29	3.35	3.60	3.70	4.46	5.21	5.31	5.18	4.91	4.64	4.55	4.33	4.21	4.16	4.21	4.16	4.26	4.17	4.12	3.92	3.83	3.81	3.39
-2.5	3.04	3.18	3.25	3.45	3.66	4.50	5.19	5.46	5.38	5.19	4.88	4.63	4.48	4.35	4.21	4.15	4.14	4.26	4.24	4.17	3.93	3.74	3.42	3.10
2.5	3.00	3.12	3.21	3.49	3.81	4.61	5.28	5.44	5.32	5.10	4.87	4.59	4.34	4.27	4.20	4.22	4.23	4.31	4.27	4.18	3.99	3.80	3.33	3.02
7.5	2.84	3.09	3.20	3.51	4.03	4.67	5.37	5.69	5.55	5.19	4.87	4.47	4.33	4.10	4.03	3.99	4.11	4.13	4.23	4.21	4.17	3.90	3.37	2.95
12.5	2.69	3.01	3.22	3.56	4.17	5.12	6.30	6.49	5.77	5.38	4.88	4.48	4.14	3.90	3.71	3.74	3.55	3.66	3.76	4.07	4.09	4.00	3.51	2.80
17.5	2.64	3.07	3.04	3.37	4.20	5.43	6.86	7.20	5.72	5.24	4.91	4.44	4.36	3.81	3.73	3.40	3.26	3.40	3.55	3.89	4.14	3.93	3.56	2.85
22.5	2.52	3.09	3.12	3.20	4.20	6.54	7.41	7.52	5.38	5.05	4.98	4.61	4.41	3.62	3.47	3.34	3.06	3.19	3.25	3.81	4.13	3.73	3.59	2.78
27.5	2.45	3.08	3.18	3.25	4.33	7.02	7.73	7.73	5.46	5.05	4.94	4.61	4.38	3.52	3.29	3.23	2.92	3.04	3.16	3.72	4.02	3.67	3.55	2.67
Dienstag
-17.5	3.24	3.36	3.51	3.74	3.78	4.42	5.52	5.29	5.38	4.93	4.64	4.52	4.27	4.18	4.22	4.30	4.26	4.27	3.95	3.82	3.73	3.60	3.60	3.47
-12.5	3.34	3.44	3.46	3.72	3.72	4.37	5.22	5.33	5.30	4.91	4.64	4.50	4.26	4.16	4.14	4.23	4.16	4.18	4.05	4.01	3.92	3.85	3.64	3.45
-7.5	3.25	3.31	3.36	3.61	3.68	4.46	5.26	5.34	5.29	4.91	4.66	4.54	4.33	4.17	4.17	4.27	4.17	4.23	4.09	4.11	3.95	3.77	3.70	3.37
-2.5	3.04	3.17	3.24	3.45	3.61	4.51	5.22	5.47	5.55	5.18	4.88	4.70	4.49	4.32	4.26	4.27	4.20	4.25	4.15	4.11	3.93	3.64	3.30	3.06
2.5	3.00	3.17	3.26	3.49	3.81	4.59	5.28	5.53	5.41	5.17	4.90	4.61	4.40	4.28	4.21	4.24	4.28	4.23	4.13	4.04	3.99	3.73	3.27	2.98
7.5	2.84	3.03	3.15	3.45	3.97	4.62	5.43	5.75	5.81	5.31	4.93	4.60	4.38	4.22	4.16	4.09	4.08	4.15	4.06	4.07	4.04	3.79	3.21	2.86
12.5	2.69	2.96	3.17	3.44	4.12	5.12	6.38	6.56	6.04	5.57	5.03	4.62	4.25	4.02	3.76	3.68	3.59	3.59	3.67	3.95	3.90	3.85	3.37	2.67
17.5	2.45	2.94	2.98	3.32	4.16	5.31	6.91	7.23	6.02	5.50	5.18	4.63	4.59	3.97	3.71	3.43	3.22	3.33	3.47	3.79	3.95	3.78	3.43	2.70
22.5	2.36	2.94	3.02	3.11	4.15	6.47	7.48	7.52	5.75	5.37	5.30	4.91	4.65	3.80	3.47	3.32	2.95	3.09	3.17	3.71	3.90	3.53	3.41	2.62
27.5	2.33	2.93	3.05	3.12	4.28	6.88	7.81	7.76	5.84	5.43	5.32	4.94	4.68	3.74	3.31	3.18	2.75	2.93	3.09	3.60	3.75	3.44	3.34	2.50
Mittwoch
-17.5	3.24	3.36	3.51	3.74	3.78	4.42	5.52	5.29	5.38	4.93	4.64	4.52	4.27	4.18	4.22	4.30	4.26	4.27	3.95	3.82	3.73	3.60	3.60	3.47
-12.5	3.34	3.44	3.46	3.72	3.72	4.37	5.22	5.33	5.30	4.91	4.64	4.50	4.26	4.16	4.14	4.23	4.16	4.18	4.05	4.01	3.92	3.85	3.64	3.45
-7.5	3.25	3.31	3.36	3.61	3.68	4.46	5.26	5.34	5.29	4.91	4.66	4.54	4.33	4.17	4.17	4.27	4.17	4.23	4.09	4.11	3.95	3.77	3.70	3.37
-2.5	3.04	3.17	3.24	3.45	3.61	4.51	5.22	5.47	5.55	5.18	4.88	4.70	4.49	4.32	4.26	4.27	4.20	4.25	4.15	4.11	3.93	3.64	3.30	3.06
2.5	3.00	3.17	3.26	3.49	3.81	4.59	5.28	5.53	5.41	5.17	4.90	4.61	4.40	4.28	4.21	4.24	4.28	4.23	4.13	4.04	3.99	3.73	3.27	2.98
7.5	2.84	3.03	3.15	3.45	3.97	4.62	5.43	5.75	5.81	5.31	4.93	4.60	4.38	4.22	4.16	4.09	4.08	4.15	4.06	4.07	4.04	3.79	3.21	2.86
12.5	2.69	2.96	3.17	3.44	4.12	5.12	6.38	6.56	6.04	5.57	5.03	4.62	4.25	4.02	3.76	3.68	3.59	3.59	3.67	3.95	3.90	3.85	3.37	2.67
17.5	2.45	2.94	2.98	3.32	4.16	5.31	6.91	7.23	6.02	5.50	5.18	4.63	4.59	3.97	3.71	3.43	3.22	3.33	3.47	3.79	3.95	3.78	3.43	2.70
22.5	2.36	2.94	3.02	3.11	4.15	6.47	7.48	7.52	5.75	5.37	5.30	4.91	4.65	3.80	3.47	3.32	2.95	3.09	3.17	3.71	3.90	3.53	3.41	2.62
27.5	2.33	2.93	3.05	3.12	4.28	6.88	7.81	7.76	5.84	5.43	5.32	4.94	4.68	3.74	3.31	3.18	2.75	2.93	3.09	3.60	3.75	3.44	3.34	2.50
Donnerstag
-17.5	3.24	3.36	3.51	3.74	3.78	4.42	5.52	5.29	5.38	4.93	4.64	4.52	4.27	4.18	4.22	4.30	4.26	4.27	3.95	3.82	3.73	3.60	3.60	3.47
-12.5	3.34	3.44	3.46	3.72	3.72	4.37	5.22	5.33	5.30	4.91	4.64	4.50	4.26	4.16	4.14	4.23	4.16	4.18	4.05	4.01	3.92	3.85	3.64	3.45
-7.5	3.25	3.31	3.36	3.61	3.68	4.46	5.26	5.34	5.29	4.91	4.66	4.54	4.33	4.17	4.17	4.27	4.17	4.23	4.09	4.11	3.95	3.77	3.70	3.37
-2.5	3.04	3.17	3.24	3.45	3.61	4.51	5.22	5.47	5.55	5.18	4.88	4.70	4.49	4.32	4.26	4.27	4.20	4.25	4.15	4.11	3.93	3.64	3.30	3.06
2.5	3.00	3.17	3.26	3.49	3.81	4.59	5.28	5.53	5.41	5.17	4.90	4.61	4.40	4.28	4.21	4.24	4.28	4.23	4.13	4.04	3.99	3.73	3.27	2.98
7.5	2.84	3.03	3.15	3.45	3.97	4.62	5.43	5.75	5.81	5.31	4.93	4.60	4.38	4.22	4.16	4.09	4.08	4.15	4.06	4.07	4.04	3.79	3.21	2.86
12.5	2.69	2.96	3.17	3.44	4.12	5.12	6.38	6.56	6.04	5.57	5.03	4.62	4.25	4.02	3.76	3.68	3.59	3.59	3.67	3.95	3.90	3.85	3.37	2.67
17.5	2.45	2.94	2.98	3.32	4.16	5.31	6.91	7.23	6.02	5.50	5.18	4.63	4.59	3.97	3.71	3.43	3.22	3.33	3.47	3.79	3.95	3.78	3.43	2.70
22.5	2.36	2.94	3.02	3.11	4.15	6.47	7.48	7.52	5.75	5.37	5.30	4.91	4.65	3.80	3.47	3.32	2.95	3.09	3.17	3.71	3.90	3.53	3.41	2.62
27.5	2.33	2.93	3.05	3.12	4.28	6.88	7.81	7.76	5.84	5.43	5.32	4.94	4.68	3.74	3.31	3.18	2.75	2.93	3.09	3.60	3.75	3.44	3.34	2.50
Freitag
-17.5	3.33	3.35	3.46	3.58	3.54	4.19	5.62	5.37	5.22	4.92	4.61	4.46	4.26	4.20	4.37	4.32	4.24	4.21	4.10	3.95	3.85	3.69	3.70	3.46
-12.5	3.38	3.34	3.39	3.57	3.52	4.23	5.29	5.37	5.25	4.94	4.64	4.48	4.24	4.18	4.26	4.25	4.18	4.16	4.15	4.13	3.98	3.88	3.75	3.44
-7.5	3.35	3.33	3.37	3.52	3.52	4.30	5.25	5.33	5.27	4.97	4.67	4.54	4.28	4.17	4.25	4.26	4.17	4.17	4.19	4.16	3.98	3.87	3.69	3.39
-2.5	3.02	3.08	3.18	3.34	3.49	4.35	5.26	5.48	5.57	5.23	4.94	4.75	4.54	4.35	4.31	4.30	4.24	4.23	4.22	4.13	3.93	3.65	3.33	3.08
2.5	2.96	3.12	3.23	3.37	3.67	4.45	5.35	5.62	5.47	5.21	4.96	4.67	4.42	4.28	4.20	4.22	4.26	4.22	4.16	4.10	4.00	3.77	3.32	2.97
7.5	2.80	2.97	3.07	3.30	3.76	4.37	5.44	5.82	5.89	5.40	5.02	4.68	4.43	4.25	4.19	4.11	4.06	4.11	4.13	4.12	4.06	3.84	3.27	2.91
12.5	2.73	3.04	3.08	3.31	3.89	4.76	6.23	6.54	6.12	5.62	5.07	4.58	4.46	4.09	3.79	3.67	3.59	3.63	3.71	4.07	3.95	3.94	3.43	2.70
17.5	2.53	2.94	2.93	3.22	4.00	5.15	6.48	7.30	6.25	5.65	5.21	4.54	4.49	4.05	3.59	3.43	3.13	3.33	3.62	4.02	4.03	3.96	3.47	2.68
22.5	2.54	2.97	3.03	3.05	3.94	6.19	6.94	7.50	5.94	5.53	5.27	4.79	4.53	3.92	3.36	3.28	2.85	3.14	3.32	4.00	4.04	3.79	3.45	2.63
27.5	2.60	3.00	3.08	3.06	3.98	6.48	7.19	7.66	6.04	5.59	5.21	4.78	4.56	3.91	3.22	3.10	2.63	3.03	3.25	3.97	3.95	3.78	3.40	2.53
Samstag
-17.5	3.30	3.34	3.28	3.45	3.41	4.32	5.81	5.02	4.87	4.93	4.68	4.58	4.36	4.27	4.28	4.25	4.10	4.07	4.05	4.08	4.10	4.00	3.96	3.49
-12.5	3.36	3.38	3.32	3.49	3.52	4.44	5.48	5.12	4.97	4.81	4.58	4.56	4.35	4.22	4.22	4.23	4.10	4.11	4.08	4.10	4.10	4.01	3.94	3.51
-7.5	3.39	3.40	3.34	3.52	3.53	4.52	5.52	5.23	5.07	4.84	4.52	4.51	4.31	4.15	4.12	4.15	4.07	4.14	4.08	4.10	4.05	4.00	3.91	3.53
-2.5	3.21	3.26	3.26	3.42	3.66	4.57	5.37	5.50	5.21	5.02	4.81	4.68	4.47	4.29	4.23	4.07	4.13	4.16	4.12	4.06	3.98	3.81	3.50	3.21
2.5	3.20	3.12	3.27	3.48	3.80	4.62	5.57	5.53	5.37	5.03	4.82	4.67	4.30	4.04	3.97	4.00	4.13	4.23	4.21	4.08	3.96	3.95	3.49	3.16
7.5	3.01	3.06	3.06	3.46	4.02	4.76	5.69	5.87	5.72	5.28	4.89	4.68	4.41	3.81	3.73	3.80	3.90	4.02	4.17	4.01	4.08	3.92	3.60	3.05
12.5	3.25	3.08	3.17	3.39	4.10	4.75	5.93	6.38	6.03	5.42	5.17	4.67	4.41	3.75	3.83	3.68	3.50	3.51	3.78	3.91	3.78	3.98	3.53	3.00
17.5	2.92	2.97	2.85	3.23	4.01	4.67	6.46	6.88	6.13	5.50	5.45	4.61	4.48	3.87	4.09	3.83	3.67	3.50	3.48	3.71	3.62	3.83	3.44	2.80
22.5	3.08	3.26	2.87	3.16	3.84	4.53	6.73	7.34	6.21	5.28	5.63	4.18	4.29	3.86	4.30	3.99	3.75	3.36	3.21	3.66	3.60	3.82	3.40	2.65
27.5	3.45	3.43	2.62	3.29	4.05	4.87	7.34	7.81	5.83	5.05	5.84	4.25	4.16	3.37	4.76	4.31	3.72	2.91	3.14	3.30	3.23	3.61	3.26	2.40
Sonntag
-17.5	3.60	3.60	3.78	3.80	3.67	4.23	5.09	4.62	4.32	4.31	4.22	4.48	4.31	4.28	4.16	4.11	4.13	4.23	4.24	4.36	4.22	4.36	3.97	3.91
-12.5	3.64	3.64	3.74	3.82	3.80	4.56	4.78	4.68	4.39	4.31	4.18	4.40	4.20	4.17	4.10	4.13	4.14	4.25	4.26	4.33	4.25	4.36	3.99	3.88
-7.5	3.65	3.66	3.68	3.83	3.92	4.92	4.80	4.74	4.48	4.30	4.12	4.30	4.06	4.02	4.01	4.12	4.13	4.26	4.26	4.29	4.27	4.35	4.00	3.83
-2.5	3.33	3.48	3.47	3.77	4.11	5.22	4.88	4.92	4.82	4.57	4.40	4.42	4.18	4.11	4.03	4.13	4.16	4.32	4.25	4.20	4.14	4.07	3.68	3.34
2.5	3.29	3.40	3.35	3.81	4.62	5.49	4.87	4.81	4.74	4.51	4.30	4.24	4.02	3.91	4.01	4.10	4.04	4.31	4.36	4.27	4.27	4.15	3.64	3.49
7.5	3.21	3.78	3.45	3.99	4.83	5.91	5.02	4.97	4.65	4.50	4.20	4.10	3.88	3.69	3.82	3.67	3.94	4.15	4.18	4.19	4.38	4.19	3.94	3.36
12.5	2.90	3.32	3.51	4.40	5.83	6.85	5.15	5.79	5.01	4.41	4.26	4.04	3.84	3.56	3.61	3.52	3.56	3.58	3.81	4.06	4.08	4.11	3.69	3.11
17.5	2.85	3.35	3.90	4.67	6.08	7.22	5.52	6.17	4.69	4.34	4.26	3.79	3.72	3.54	3.40	3.25	3.20	3.48	3.58	3.65	4.08	4.40	3.71	3.15
22.5	2.93	3.59	4.07	5.16	6.46	7.12	5.42	6.55	4.64	4.16	4.19	3.71	3.75	3.42	3.18	3.23	3.00	3.20	3.45	3.75	3.88	4.28	3.72	3.14
27.5	2.94	3.76	4.23	5.86	7.20	7.71	5.54	6.73	4.60	3.99	4.17	3.59	3.63	3.21	2.96	2.92	2.73	2.83	3.25	3.66	3.65	4.16	3.62	3.06
